txt,confidence,vertices,boundBox,slopes,width,height,direction,mid_point,crop_idx,Left,Top
TIPPING,100,"[(314, 1296), (322, 1367), (307, 1368), (299, 1298)]","{'Width': 23, 'Height': 72, 'Left': 299, 'Top': 1296}","(7.232, -0.054)",15.033296378372908,71.449282711585,vertical,"(310.5, 1332.25)","(0, 1)",299,1296
POINT,100,"[(322, 1373), (328, 1424), (314, 1425), (308, 1375)]","{'Width': 20, 'Height': 52, 'Left': 308, 'Top': 1373}","(6.927, -0.058)",14.035668847618199,51.35172830587107,vertical,"(318.0, 1399.25)","(0, 1)",308,1373
HERITAGE,100,"[(331, 392), (344, 542), (323, 544), (310, 394)]","{'Width': 34, 'Height': 152, 'Left': 310, 'Top': 392}","(9.403, -0.078)",21.095023109728988,150.56227947264878,vertical,"(327.0, 468.0)","(0, 1)",310,392
LCOLM,100,"[(333, 1489), (339, 1540), (325, 1541), (319, 1491)]","{'Width': 20, 'Height': 52, 'Left': 319, 'Top': 1489}","(6.927, -0.058)",14.035668847618199,51.35172830587107,vertical,"(329.0, 1515.25)","(0, 1)",319,1489
GLADWELL,100,"[(340, 1551), (350, 1640), (336, 1642), (326, 1553)]","{'Width': 24, 'Height': 91, 'Left': 326, 'Top': 1551}","(7.253, -0.116)",14.142135623730951,89.56003573022959,vertical,"(338.0, 1596.5)","(0, 1)",326,1551
Patricia,100,"[(357, 1195), (365, 1242), (355, 1244), (347, 1197)]","{'Width': 18, 'Height': 49, 'Left': 347, 'Top': 1195}","(4.788, -0.163)",10.198039027185569,47.67598976424087,vertical,"(356.0, 1219.5)","(0, 1)",347,1195
T.,100,"[(366, 1247), (368, 1259), (358, 1261), (356, 1249)]","{'Width': 12, 'Height': 14, 'Left': 356, 'Top': 1247}","(4.89, -0.163)",10.198039027185569,12.165525060596439,vertical,"(362.0, 1254.0)","(0, 1)",356,1247
O'Conner,100,"[(369, 1264), (379, 1324), (369, 1326), (358, 1266)]","{'Width': 21, 'Height': 62, 'Left': 358, 'Top': 1264}","(4.89, -0.163)",10.198039027185569,60.8276253029822,vertical,"(368.75, 1295.0)","(0, 1)",358,1264
WOE,100,"[(397, 1380), (407, 1441), (382, 1445), (372, 1384)]","{'Width': 35, 'Height': 65, 'Left': 372, 'Top': 1380}","(4.971, -0.13)",25.317977802344327,61.814237842102365,vertical,"(389.5, 1412.5)","(0, 1)",372,1380
ISI,100,"[(408, 1449), (416, 1500), (392, 1504), (383, 1453)]","{'Width': 33, 'Height': 55, 'Left': 383, 'Top': 1449}","(5.195, -0.136)",24.331050121192877,51.62363799656123,vertical,"(399.75, 1476.5)","(0, 1)",383,1449
CHRIS,100,"[(385, 358), (434, 341), (439, 355), (389, 371)]","{'Width': 54, 'Height': 30, 'Left': 385, 'Top': 341}","(-0.283, 2.282)",14.866068747318506,51.86520991955976,horizontal,"(411.75, 356.25)","(0, 1)",385,341
KEENEY,100,"[(386, 385), (447, 363), (452, 376), (390, 397)]","{'Width': 66, 'Height': 34, 'Left': 386, 'Top': 363}","(-0.294, 2.119)",13.92838827718412,64.8459713474939,horizontal,"(418.75, 380.25)","(0, 1)",386,363
LEVY,100,"[(396, 1219), (403, 1258), (393, 1260), (386, 1221)]","{'Width': 17, 'Height': 41, 'Left': 386, 'Top': 1219}","(4.54, -0.163)",10.198039027185569,39.6232255123179,vertical,"(394.5, 1239.5)","(0, 1)",386,1219
JR,100,"[(417, 1504), (422, 1536), (397, 1540), (392, 1508)]","{'Width': 30, 'Height': 36, 'Left': 392, 'Top': 1504}","(5.215, -0.13)",25.317977802344327,32.38826948140329,vertical,"(407.0, 1522.0)","(0, 1)",392,1504
200,100,"[(406, 1277), (408, 1291), (400, 1292), (398, 1278)]","{'Width': 10, 'Height': 15, 'Left': 398, 'Top': 1277}","(5.704, -0.102)",8.06225774829855,14.142135623730951,vertical,"(403.0, 1284.5)","(0, 1)",398,1277
.,100,"[(422, 1538), (423, 1546), (400, 1550), (398, 1542)]","{'Width': 25, 'Height': 12, 'Left': 398, 'Top': 1538}","(6.519, -0.142)",23.345235059857504,8.06225774829855,vertical,"(410.75, 1544.0)","(0, 1)",398,1538
|,100,"[(466, 408), (478, 460), (411, 476), (399, 424)]","{'Width': 79, 'Height': 68, 'Left': 399, 'Top': 408}","(3.531, -0.195)",68.8839603971781,53.36665625650534,vertical,"(438.5, 442.0)","(0, 1)",399,408
THE,100,"[(413, 1313), (418, 1344), (404, 1346), (399, 1315)]","{'Width': 19, 'Height': 33, 'Left': 399, 'Top': 1313}","(5.053, -0.116)",14.142135623730951,31.400636936215164,vertical,"(408.5, 1329.5)","(0, 1)",399,1313
YEAR,100,"[(419, 1351), (427, 1396), (414, 1399), (406, 1353)]","{'Width': 21, 'Height': 48, 'Left': 406, 'Top': 1351}","(4.584, -0.188)",13.341664064126334,45.70557952810576,vertical,"(416.5, 1374.75)","(0, 1)",406,1351
2,100,"[(476, 451), (486, 494), (419, 510), (409, 467)]","{'Width': 77, 'Height': 59, 'Left': 409, 'Top': 451}","(3.504, -0.195)",68.8839603971781,44.14748010928823,vertical,"(447.5, 480.5)","(0, 1)",409,451
CAMERAS,100,"[(441, 473), (501, 683), (471, 691), (411, 481)]","{'Width': 90, 'Height': 218, 'Left': 411, 'Top': 473}","(2.852, -0.217)",31.04834939252005,218.40329667841556,vertical,"(456.0, 582.0)","(0, 1)",411,473
OF,100,"[(428, 1403), (432, 1424), (419, 1426), (415, 1405)]","{'Width': 17, 'Height': 23, 'Left': 415, 'Top': 1403}","(4.278, -0.125)",13.152946437965905,21.37755832643195,vertical,"(423.5, 1414.5)","(0, 1)",415,1403
Putnam,100,"[(430, 1600), (438, 1645), (427, 1647), (419, 1602)]","{'Width': 19, 'Height': 47, 'Left': 419, 'Top': 1600}","(4.584, -0.148)",11.180339887498949,45.70557952810576,vertical,"(428.5, 1623.5)","(0, 1)",419,1600
GOODBYES,100,"[(433, 1431), (449, 1523), (436, 1525), (420, 1433)]","{'Width': 29, 'Height': 94, 'Left': 420, 'Top': 1431}","(4.686, -0.125)",13.152946437965905,93.38094023943002,vertical,"(434.5, 1478.0)","(0, 1)",420,1431
WENDY,100,"[(443, 812), (447, 875), (433, 876), (429, 813)]","{'Width': 18, 'Height': 64, 'Left': 429, 'Top': 812}","(12.835, -0.058)",14.035668847618199,63.12685640834652,vertical,"(438.0, 844.0)","(0, 1)",429,812
GHOST,100,"[(469, 1221), (483, 1302), (451, 1307), (437, 1226)]","{'Width': 46, 'Height': 86, 'Left': 437, 'Top': 1221}","(4.715, -0.127)",32.38826948140329,82.20097323024831,vertical,"(460.0, 1264.0)","(0, 1)",437,1221
.,100,"[(451, 1541), (454, 1559), (441, 1561), (437, 1544)]","{'Width': 17, 'Height': 20, 'Left': 437, 'Top': 1541}","(4.89, -0.125)",13.152946437965905,18.24828759089466,vertical,"(445.75, 1551.25)","(0, 1)",437,1541
PINHOLE,100,"[(477, 460), (537, 673), (508, 681), (447, 468)]","{'Width': 90, 'Height': 221, 'Left': 447, 'Top': 460}","(2.893, -0.225)",30.083217912982647,221.28940327092033,vertical,"(492.25, 570.5)","(0, 1)",447,460
Voty,100,"[(459, 1578), (464, 1609), (454, 1610), (449, 1580)]","{'Width': 15, 'Height': 32, 'Left': 449, 'Top': 1578}","(5.053, -0.081)",10.04987562112089,31.400636936215164,vertical,"(456.5, 1594.25)","(0, 1)",449,1578
SOLDIERS,100,"[(484, 1310), (504, 1427), (472, 1433), (452, 1315)]","{'Width': 52, 'Height': 123, 'Left': 452, 'Top': 1310}","(4.767, -0.153)",32.55764119219941,118.69709347747316,vertical,"(478.0, 1371.25)","(0, 1)",452,1310
&,100,"[(464, 1611), (465, 1617), (456, 1618), (455, 1612)]","{'Width': 10, 'Height': 7, 'Left': 455, 'Top': 1611}","(4.89, -0.091)",9.055385138137417,6.082762530298219,vertical,"(460.0, 1614.5)","(0, 1)",455,1611
SVCPERSON,100,"[(465, 1618), (473, 1672), (464, 1674), (455, 1620)]","{'Width': 18, 'Height': 56, 'Left': 455, 'Top': 1618}","(5.501, -0.181)",9.219544457292887,54.589376255824725,vertical,"(464.25, 1646.0)","(0, 1)",455,1618
||||,100,"[(552, 702), (583, 823), (508, 842), (476, 721)]","{'Width': 107, 'Height': 140, 'Left': 476, 'Top': 702}","(3.181, -0.206)",77.3692445355388,124.90796611905904,vertical,"(529.75, 772.0)","(0, 1)",476,702
HAMPTON,100,"[(509, 1487), (522, 1562), (497, 1566), (484, 1491)]","{'Width': 38, 'Height': 79, 'Left': 484, 'Top': 1487}","(4.701, -0.13)",25.317977802344327,76.11832893594026,vertical,"(503.0, 1526.5)","(0, 1)",484,1487
Do,100,"[(493, 768), (509, 764), (513, 776), (496, 781)]","{'Width': 20, 'Height': 17, 'Left': 493, 'Top': 764}","(-0.204, 2.445)",12.649110640673518,16.492422502470642,horizontal,"(502.75, 772.25)","(0, 1)",493,764
SIDES,100,"[(523, 1568), (531, 1614), (506, 1619), (498, 1572)]","{'Width': 33, 'Height': 51, 'Left': 498, 'Top': 1568}","(4.686, -0.163)",25.495097567963924,46.69047011971501,vertical,"(514.5, 1593.25)","(0, 1)",498,1568
-,100,"[(505, 765), (513, 763), (516, 775), (508, 777)]","{'Width': 11, 'Height': 14, 'Left': 505, 'Top': 763}","(-0.204, 3.26)",12.36931687685298,8.246211251235321,horizontal,"(510.5, 770.0)","(0, 1)",505,763
It,100,"[(510, 764), (521, 761), (524, 773), (513, 776)]","{'Width': 14, 'Height': 15, 'Left': 510, 'Top': 761}","(-0.222, 3.26)",12.36931687685298,11.40175425099138,horizontal,"(517.0, 768.5)","(0, 1)",510,761
LEVINSON,100,"[(525, 1174), (532, 1221), (519, 1222), (512, 1176)]","{'Width': 20, 'Height': 48, 'Left': 512, 'Top': 1174}","(5.472, -0.063)",13.038404810405298,47.51841748206689,vertical,"(522.0, 1198.25)","(0, 1)",512,1174
li,100,"[(538, 1656), (542, 1678), (517, 1682), (513, 1660)]","{'Width': 29, 'Height': 26, 'Left': 513, 'Top': 1656}","(4.482, -0.13)",25.317977802344327,22.360679774997898,vertical,"(527.5, 1669.0)","(0, 1)",513,1656
-,100,"[(518, 762), (524, 760), (527, 772), (521, 774)]","{'Width': 9, 'Height': 14, 'Left': 518, 'Top': 760}","(-0.272, 3.26)",12.36931687685298,6.324555320336759,horizontal,"(522.5, 767.0)","(0, 1)",518,760
/,100,"[(531, 1220), (532, 1228), (520, 1230), (519, 1222)]","{'Width': 13, 'Height': 10, 'Left': 519, 'Top': 1220}","(6.519, -0.136)",12.165525060596439,8.06225774829855,vertical,"(525.5, 1225.0)","(0, 1)",519,1220
LEVINSON,100,"[(533, 1227), (540, 1274), (527, 1275), (520, 1229)]","{'Width': 20, 'Height': 48, 'Left': 520, 'Top': 1227}","(5.472, -0.063)",13.038404810405298,47.51841748206689,vertical,"(530.0, 1251.25)","(0, 1)",520,1227
Yourself,100,"[(521, 760), (566, 748), (570, 760), (524, 773)]","{'Width': 49, 'Height': 25, 'Left': 521, 'Top': 748}","(-0.217, 2.445)",12.649110640673518,46.57252408878007,horizontal,"(545.25, 760.25)","(0, 1)",521,748
FAULT,100,"[(550, 1293), (560, 1361), (531, 1365), (521, 1297)]","{'Width': 39, 'Height': 72, 'Left': 521, 'Top': 1293}","(5.541, -0.112)",29.274562336608895,68.73136110975832,vertical,"(540.5, 1329.0)","(0, 1)",521,1293
LINES,100,"[(561, 1369), (570, 1431), (541, 1435), (532, 1373)]","{'Width': 38, 'Height': 66, 'Left': 532, 'Top': 1369}","(5.614, -0.112)",29.274562336608895,62.64982043070834,vertical,"(551.0, 1402.0)","(0, 1)",532,1369
IN,100,"[(570, 1438), (572, 1456), (545, 1460), (542, 1442)]","{'Width': 30, 'Height': 22, 'Left': 542, 'Top': 1438}","(7.334, -0.121)",27.294688127912362,18.110770276274835,vertical,"(557.25, 1449.0)","(0, 1)",542,1438
THE,100,"[(573, 1457), (578, 1490), (549, 1494), (544, 1461)]","{'Width': 34, 'Height': 37, 'Left': 544, 'Top': 1457}","(5.378, -0.112)",29.274562336608895,33.37663853655727,vertical,"(561.0, 1475.5)","(0, 1)",544,1457
CONSTITUTION,100,"[(578, 1495), (602, 1666), (573, 1670), (549, 1499)]","{'Width': 53, 'Height': 175, 'Left': 549, 'Top': 1495}","(5.806, -0.112)",29.274562336608895,172.6759971738979,vertical,"(575.5, 1582.5)","(0, 1)",549,1495
||||,100,"[(596, 932), (554, 937), (551, 913), (593, 907)]","{'Width': 45, 'Height': 30, 'Left': 551, 'Top': 907}","(-0.097, 6.519)",24.186773244895647,42.2965719651132,horizontal,"(573.5, 922.25)","(0, 1)",551,907
(,100,"[(588, 892), (597, 925), (565, 934), (556, 901)]","{'Width': 41, 'Height': 42, 'Left': 556, 'Top': 892}","(2.988, -0.229)",33.24154027718932,34.20526275297414,vertical,"(576.5, 913.0)","(0, 1)",556,892
E,100,"[(589, 898), (598, 931), (566, 940), (557, 907)]","{'Width': 41, 'Height': 42, 'Left': 557, 'Top': 898}","(2.988, -0.229)",33.24154027718932,34.20526275297414,vertical,"(577.5, 919.0)","(0, 1)",557,898
AU,100,"[(592, 1283), (597, 1309), (580, 1313), (574, 1287)]","{'Width': 23, 'Height': 30, 'Left': 574, 'Top': 1283}","(4.238, -0.192)",17.46424919657298,26.476404589747453,vertical,"(585.75, 1298.0)","(0, 1)",574,1283
FULFILLED,100,"[(605, 1348), (619, 1418), (601, 1421), (587, 1352)]","{'Width': 32, 'Height': 73, 'Left': 587, 'Top': 1348}","(4.075, -0.136)",18.24828759089466,71.386273190299,vertical,"(603.0, 1384.75)","(0, 1)",587,1348
11,100,"[(597, 1693), (600, 1710), (590, 1711), (587, 1695)]","{'Width': 13, 'Height': 18, 'Left': 587, 'Top': 1693}","(4.618, -0.081)",10.04987562112089,17.26267650163207,vertical,"(593.5, 1702.25)","(0, 1)",587,1693
JO,100,"[(637, 1140), (643, 1180), (609, 1185), (602, 1145)]","{'Width': 41, 'Height': 45, 'Left': 602, 'Top': 1140}","(5.433, -0.12)",34.36568055487916,40.44749683231337,vertical,"(622.75, 1162.5)","(0, 1)",602,1140
Tanya,100,"[(619, 1461), (623, 1488), (611, 1490), (607, 1463)]","{'Width': 16, 'Height': 29, 'Left': 607, 'Top': 1461}","(5.501, -0.136)",12.165525060596439,27.294688127912362,vertical,"(615.0, 1475.5)","(0, 1)",607,1461
BOALER,100,"[(645, 1193), (664, 1317), (629, 1322), (609, 1199)]","{'Width': 55, 'Height': 129, 'Left': 609, 'Top': 1193}","(5.318, -0.116)",35.35533905932738,125.44720004846661,vertical,"(636.75, 1257.75)","(0, 1)",609,1193
Sanery,100,"[(624, 1491), (629, 1520), (617, 1522), (612, 1493)]","{'Width': 17, 'Height': 31, 'Left': 612, 'Top': 1491}","(4.727, -0.136)",12.165525060596439,29.427877939124322,vertical,"(620.5, 1506.5)","(0, 1)",612,1491
THE,100,"[(637, 1578), (639, 1593), (632, 1594), (629, 1579)]","{'Width': 10, 'Height': 16, 'Left': 629, 'Top': 1578}","(6.112, -0.116)",7.0710678118654755,15.132745950421556,vertical,"(634.25, 1586.0)","(0, 1)",629,1578
LIMITLESS,100,"[(668, 1340), (698, 1530), (662, 1535), (632, 1346)]","{'Width': 66, 'Height': 195, 'Left': 632, 'Top': 1340}","(5.161, -0.113)",36.345563690772494,192.35384061671346,vertical,"(665.0, 1437.75)","(0, 1)",632,1340
OWNE,100,"[(640, 1598), (645, 1628), (638, 1629), (633, 1599)]","{'Width': 12, 'Height': 31, 'Left': 633, 'Top': 1598}","(4.89, -0.116)",7.0710678118654755,30.4138126514911,vertical,"(639.0, 1613.5)","(0, 1)",633,1598
LIBRARY,100,"[(647, 1640), (653, 1674), (646, 1675), (640, 1641)]","{'Width': 13, 'Height': 35, 'Left': 640, 'Top': 1640}","(4.618, -0.116)",7.0710678118654755,34.52535300326414,vertical,"(646.5, 1657.5)","(0, 1)",640,1640
JOHN,100,"[(673, 391), (683, 435), (655, 441), (645, 397)]","{'Width': 38, 'Height': 50, 'Left': 645, 'Top': 391}","(3.586, -0.175)",28.635642126552707,45.12205669071391,vertical,"(664.0, 416.0)","(0, 1)",645,391
CONNOLLY,100,"[(684, 438), (703, 522), (675, 528), (656, 444)]","{'Width': 47, 'Height': 90, 'Left': 656, 'Top': 438}","(3.603, -0.175)",28.635642126552707,86.12200647918046,vertical,"(679.5, 483.0)","(0, 1)",656,438
MIND,100,"[(700, 1544), (716, 1646), (680, 1651), (664, 1550)]","{'Width': 52, 'Height': 107, 'Left': 664, 'Top': 1544}","(5.195, -0.113)",36.345563690772494,103.24727599312246,vertical,"(690.0, 1597.75)","(0, 1)",664,1544
THE,100,"[(706, 537), (718, 592), (691, 598), (679, 543)]","{'Width': 39, 'Height': 61, 'Left': 679, 'Top': 537}","(3.735, -0.181)",27.65863337187866,56.293871780150276,vertical,"(698.5, 567.5)","(0, 1)",679,537
MISS,100,"[(699, 1246), (703, 1274), (689, 1276), (685, 1248)]","{'Width': 18, 'Height': 30, 'Left': 685, 'Top': 1246}","(5.704, -0.116)",14.142135623730951,28.284271247461902,vertical,"(694.0, 1261.0)","(0, 1)",685,1246
PELL,100,"[(703, 1277), (707, 1305), (694, 1307), (690, 1279)]","{'Width': 17, 'Height': 30, 'Left': 690, 'Top': 1277}","(5.704, -0.125)",13.152946437965905,28.284271247461902,vertical,"(698.5, 1292.0)","(0, 1)",690,1277
BOOK,100,"[(721, 600), (739, 680), (711, 686), (693, 606)]","{'Width': 46, 'Height': 86, 'Left': 693, 'Top': 600}","(3.622, -0.175)",28.635642126552707,82.0,vertical,"(716.0, 643.0)","(0, 1)",693,600
MEVER,100,"[(708, 1309), (714, 1348), (701, 1349), (695, 1311)]","{'Width': 19, 'Height': 40, 'Left': 695, 'Top': 1309}","(5.297, -0.063)",13.038404810405298,39.45883931389772,vertical,"(704.5, 1329.25)","(0, 1)",695,1309
MISSPELLS,100,"[(714, 1350), (723, 1411), (709, 1413), (700, 1352)]","{'Width': 23, 'Height': 63, 'Left': 700, 'Top': 1350}","(5.523, -0.116)",14.142135623730951,61.66036003787198,vertical,"(711.5, 1381.5)","(0, 1)",700,1350
OF,100,"[(741, 690), (748, 720), (721, 726), (714, 696)]","{'Width': 34, 'Height': 36, 'Left': 714, 'Top': 690}","(3.493, -0.181)",27.65863337187866,30.805843601498726,vertical,"(731.0, 708.0)","(0, 1)",714,690
Mart,100,"[(730, 1464), (734, 1492), (721, 1494), (717, 1466)]","{'Width': 17, 'Height': 30, 'Left': 717, 'Top': 1464}","(5.704, -0.125)",13.152946437965905,28.284271247461902,vertical,"(725.5, 1479.0)","(0, 1)",717,1464
Cool,100,"[(735, 1495), (738, 1517), (724, 1519), (721, 1497)]","{'Width': 17, 'Height': 24, 'Left': 721, 'Top': 1495}","(5.976, -0.116)",14.142135623730951,22.20360331117452,vertical,"(729.5, 1507.0)","(0, 1)",721,1495
LOST,100,"[(750, 729), (765, 794), (737, 801), (722, 735)]","{'Width': 43, 'Height': 72, 'Left': 722, 'Top': 729}","(3.531, -0.204)",28.861739379323623,66.70832032063167,vertical,"(743.5, 764.75)","(0, 1)",722,729
Ways,100,"[(738, 1518), (742, 1545), (728, 1547), (724, 1520)]","{'Width': 18, 'Height': 29, 'Left': 724, 'Top': 1518}","(5.501, -0.116)",14.142135623730951,27.294688127912362,vertical,"(733.0, 1532.5)","(0, 1)",724,1518
to,100,"[(742, 1546), (744, 1557), (730, 1559), (728, 1548)]","{'Width': 16, 'Height': 13, 'Left': 728, 'Top': 1546}","(4.482, -0.116)",14.142135623730951,11.180339887498949,vertical,"(736.0, 1552.5)","(0, 1)",728,1546
Remember,100,"[(744, 1559), (751, 1607), (737, 1609), (730, 1561)]","{'Width': 21, 'Height': 50, 'Left': 730, 'Top': 1559}","(5.588, -0.116)",14.142135623730951,48.507731342539614,vertical,"(740.5, 1584.0)","(0, 1)",730,1559
Stall,100,"[(751, 1609), (754, 1630), (740, 1632), (737, 1611)]","{'Width': 17, 'Height': 23, 'Left': 737, 'Top': 1609}","(5.704, -0.116)",14.142135623730951,21.213203435596427,vertical,"(745.5, 1620.5)","(0, 1)",737,1609
THING,100,"[(767, 803), (788, 894), (759, 900), (739, 809)]","{'Width': 49, 'Height': 97, 'Left': 739, 'Top': 803}","(3.531, -0.169)",29.614185789921695,93.39164844888434,vertical,"(763.25, 851.5)","(0, 1)",739,803
214,100,"[(759, 1657), (761, 1679), (749, 1680), (747, 1658)]","{'Width': 14, 'Height': 23, 'Left': 747, 'Top': 1657}","(8.964, -0.068)",12.041594578792296,22.090722034374522,vertical,"(754.0, 1668.5)","(0, 1)",747,1657
LEARN,100,"[(768, 1449), (772, 1484), (761, 1485), (757, 1450)]","{'Width': 15, 'Height': 36, 'Left': 757, 'Top': 1449}","(7.131, -0.074)",11.045361017187261,35.22782990761707,vertical,"(764.5, 1467.0)","(0, 1)",757,1449
SUPER,100,"[(782, 1342), (789, 1424), (766, 1426), (758, 1344)]","{'Width': 31, 'Height': 84, 'Left': 758, 'Top': 1342}","(9.546, -0.071)",23.08679276123039,82.29823813423954,vertical,"(773.75, 1384.0)","(0, 1)",758,1342
",",100,"[(771, 1484), (772, 1489), (762, 1490), (761, 1485)]","{'Width': 11, 'Height': 6, 'Left': 761, 'Top': 1484}","(4.075, -0.081)",10.04987562112089,5.0990195135927845,vertical,"(766.5, 1487.0)","(0, 1)",761,1484
INC,100,"[(772, 1490), (774, 1510), (764, 1511), (762, 1491)]","{'Width': 12, 'Height': 21, 'Left': 762, 'Top': 1490}","(8.149, -0.081)",10.04987562112089,20.09975124224178,vertical,"(768.0, 1500.5)","(0, 1)",762,1490
.,100,"[(773, 1506), (774, 1512), (764, 1513), (763, 1507)]","{'Width': 11, 'Height': 7, 'Left': 763, 'Top': 1506}","(4.89, -0.081)",10.04987562112089,6.082762530298219,vertical,"(768.5, 1509.5)","(0, 1)",763,1506
VOCABULARY,100,"[(790, 1432), (806, 1610), (782, 1612), (766, 1434)]","{'Width': 40, 'Height': 180, 'Left': 766, 'Top': 1432}","(9.066, -0.068)",24.08318915758459,178.71765441612084,vertical,"(786.0, 1522.0)","(0, 1)",766,1432
BRAIN,100,"[(796, 684), (795, 725), (770, 725), (771, 684)]","{'Width': 26, 'Height': 41, 'Left': 770, 'Top': 684}","(-33.412, -0.0)",25.0,41.012193308819754,vertical,"(783.0, 704.5)","(0, 1)",770,684
HO,100,"[(794, 762), (794, 785), (770, 785), (770, 762)]","{'Width': 24, 'Height': 23, 'Left': 770, 'Top': 762}","(-300.0, -0.0)",24.0,23.0,vertical,"(782.0, 773.5)","(0, 1)",770,762
AND,100,"[(795, 731), (795, 760), (771, 760), (771, 731)]","{'Width': 24, 'Height': 29, 'Left': 771, 'Top': 731}","(-300.0, -0.0)",24.0,29.0,vertical,"(783.0, 745.5)","(0, 1)",771,731
YOUR,100,"[(798, 561), (797, 598), (772, 598), (773, 561)]","{'Width': 26, 'Height': 37, 'Left': 772, 'Top': 561}","(-30.152, -0.0)",25.0,37.013511046643494,vertical,"(785.0, 579.5)","(0, 1)",772,561
BRILLIANT,100,"[(797, 603), (796, 677), (772, 677), (773, 603)]","{'Width': 25, 'Height': 74, 'Left': 772, 'Top': 603}","(-60.304, -0.0)",24.0,74.00675644831355,vertical,"(784.5, 640.0)","(0, 1)",772,603
ENIUS,100,"[(800, 459), (799, 546), (774, 546), (775, 459)]","{'Width': 26, 'Height': 87, 'Left': 774, 'Top': 459}","(-70.898, -0.0)",25.0,87.00574693662483,vertical,"(787.0, 502.5)","(0, 1)",774,459
MA,100,"[(802, 340), (801, 387), (781, 387), (782, 340)]","{'Width': 21, 'Height': 47, 'Left': 781, 'Top': 340}","(-38.301, -0.0)",20.0,47.01063709417264,vertical,"(791.5, 363.5)","(0, 1)",781,340
be,100,"[(803, 277), (802, 307), (782, 307), (783, 277)]","{'Width': 21, 'Height': 30, 'Left': 782, 'Top': 277}","(-24.448, -0.0)",20.0,30.01666203960727,vertical,"(792.5, 292.0)","(0, 1)",782,277
to,100,"[(804, 237), (803, 265), (783, 265), (784, 237)]","{'Width': 21, 'Height': 28, 'Left': 783, 'Top': 237}","(-22.818, -0.0)",20.0,28.0178514522438,vertical,"(793.5, 251.0)","(0, 1)",783,237
How,100,"[(806, 178), (805, 226), (784, 226), (785, 178)]","{'Width': 22, 'Height': 48, 'Left': 784, 'Top': 178}","(-39.116, -0.0)",21.0,48.010415536631214,vertical,"(795.0, 202.0)","(0, 1)",784,178
BARDHAN,100,"[(810, 1255), (813, 1295), (799, 1296), (796, 1256)]","{'Width': 17, 'Height': 41, 'Left': 796, 'Top': 1255}","(10.866, -0.058)",14.035668847618199,40.11234224026316,vertical,"(804.5, 1275.5)","(0, 1)",796,1255
QUALLEN,100,"[(813, 1298), (816, 1335), (802, 1336), (799, 1299)]","{'Width': 17, 'Height': 38, 'Left': 799, 'Top': 1298}","(10.051, -0.058)",14.035668847618199,37.12142238654117,vertical,"(807.5, 1317.0)","(0, 1)",799,1298
MYSTERIES,100,"[(817, 1345), (821, 1396), (807, 1397), (803, 1346)]","{'Width': 18, 'Height': 52, 'Left': 803, 'Top': 1345}","(10.39, -0.058)",14.035668847618199,51.15662224971465,vertical,"(812.0, 1371.0)","(0, 1)",803,1345
UNWRAPPED,100,"[(821, 1400), (825, 1456), (811, 1457), (807, 1401)]","{'Width': 18, 'Height': 57, 'Left': 807, 'Top': 1400}","(11.409, -0.058)",14.035668847618199,56.142675390472796,vertical,"(816.0, 1428.5)","(0, 1)",807,1400
EVERYTHING,100,"[(856, 635), (848, 924), (811, 923), (819, 634)]","{'Width': 45, 'Height': 290, 'Left': 811, 'Top': 634}","(-29.439, 0.022)",37.013511046643494,289.110705439975,vertical,"(833.5, 779.0)","(0, 1)",811,634
:,100,"[(824, 1456), (824, 1461), (811, 1462), (811, 1457)]","{'Width': 13, 'Height': 6, 'Left': 811, 'Top': 1456}","(-300.0, -0.063)",13.038404810405298,5.0,vertical,"(817.5, 1459.0)","(0, 1)",811,1456
THE,100,"[(825, 1463), (826, 1480), (813, 1481), (812, 1464)]","{'Width': 14, 'Height': 18, 'Left': 812, 'Top': 1463}","(13.854, -0.063)",13.038404810405298,17.029386365926403,vertical,"(819.0, 1472.0)","(0, 1)",812,1463
REAL,100,"[(827, 1482), (829, 1506), (815, 1507), (813, 1483)]","{'Width': 16, 'Height': 25, 'Left': 813, 'Top': 1482}","(9.779, -0.058)",14.035668847618199,24.08318915758459,vertical,"(821.0, 1494.5)","(0, 1)",813,1482
MONSTERS,100,"[(828, 1507), (832, 1557), (819, 1558), (815, 1508)]","{'Width': 17, 'Height': 51, 'Left': 815, 'Top': 1507}","(10.186, -0.063)",13.038404810405298,50.15974481593781,vertical,"(823.5, 1532.5)","(0, 1)",815,1507
BAHAN,100,"[(832, 1252), (835, 1292), (822, 1293), (819, 1253)]","{'Width': 16, 'Height': 41, 'Left': 819, 'Top': 1252}","(10.866, -0.063)",13.038404810405298,40.11234224026316,vertical,"(827.0, 1272.5)","(0, 1)",819,1252
SCIENCE,100,"[(863, 378), (857, 587), (820, 586), (826, 377)]","{'Width': 43, 'Height': 210, 'Left': 820, 'Top': 377}","(-28.386, 0.022)",37.013511046643494,209.0861066642162,vertical,"(841.5, 482.0)","(0, 1)",820,377
OF,100,"[(857, 592), (856, 629), (820, 628), (821, 591)]","{'Width': 37, 'Height': 38, 'Left': 820, 'Top': 591}","(-30.152, 0.023)",36.013886210738214,37.013511046643494,vertical,"(838.5, 610.0)","(0, 1)",820,591
