txt,confidence,vertices,boundBox,slopes,width,height,direction,mid_point,crop_idx,Left,Top
THE,100,"[(2960, 186), (2955, 265), (2920, 263), (2925, 184)]","{'Width': 40, 'Height': 81, 'Left': 2920, 'Top': 184}","(-5.676, 0.021)",35.05709628591621,79.1580697086532,vertical,"(2940.0, 224.5)","(0, 0)",2920,184
ARM,100,"[(2943, 1221), (2983, 1224), (2982, 1239), (2942, 1236)]","{'Width': 41, 'Height': 18, 'Left': 2942, 'Top': 1221}","(0.027, -5.388)",15.033296378372908,40.11234224026316,horizontal,"(2962.5, 1230.0)","(0, 0)",2942,1221
808,100,"[(2947, 1199), (2984, 1201), (2983, 1214), (2946, 1212)]","{'Width': 38, 'Height': 15, 'Left': 2946, 'Top': 1199}","(0.019, -4.67)",13.038404810405298,37.05401462729781,horizontal,"(2965.0, 1206.5)","(0, 0)",2946,1199
.,100,"[(2987, 1202), (2993, 1202), (2992, 1214), (2986, 1214)]","{'Width': 7, 'Height': 12, 'Left': 2986, 'Top': 1202}","(0.0, -4.311)",12.041594578792296,6.0,horizontal,"(2989.5, 1208.0)","(0, 0)",2986,1202
ARMISTICE,100,"[(3024, 788), (3013, 942), (2987, 940), (2998, 786)]","{'Width': 37, 'Height': 156, 'Left': 2987, 'Top': 786}","(-5.029, 0.028)",26.076809620810597,154.39235732380018,vertical,"(3005.5, 864.0)","(0, 0)",2987,786
DUFFY,100,"[(3039, 569), (3032, 668), (3007, 666), (3014, 567)]","{'Width': 32, 'Height': 101, 'Left': 3007, 'Top': 567}","(-5.08, 0.029)",25.079872407968907,99.24716620639605,vertical,"(3023.0, 617.5)","(0, 0)",3007,567
-,100,"[(3019, 709), (3017, 733), (3009, 732), (3011, 708)]","{'Width': 10, 'Height': 25, 'Left': 3009, 'Top': 708}","(-4.311, 0.045)",8.06225774829855,24.08318915758459,vertical,"(3014.0, 720.5)","(0, 0)",3009,708
ANN,100,"[(3045, 489), (3041, 553), (3016, 551), (3020, 487)]","{'Width': 29, 'Height': 66, 'Left': 3016, 'Top': 487}","(-5.747, 0.029)",25.079872407968907,64.1248781675256,vertical,"(3030.5, 520.0)","(0, 0)",3016,487
CAROL,100,"[(3053, 375), (3046, 475), (3021, 473), (3028, 373)]","{'Width': 32, 'Height': 102, 'Left': 3021, 'Top': 373}","(-5.132, 0.029)",25.079872407968907,100.24470060806208,vertical,"(3037.0, 424.0)","(0, 0)",3021,373
POE,100,"[(3036, 1245), (3072, 1246), (3071, 1260), (3035, 1259)]","{'Width': 37, 'Height': 15, 'Left': 3035, 'Top': 1245}","(0.01, -5.029)",14.035668847618199,36.013886210738214,horizontal,"(3053.5, 1252.5)","(0, 0)",3035,1245
808.81,100,"[(3038, 1222), (3111, 1225), (3110, 1240), (3037, 1237)]","{'Width': 74, 'Height': 18, 'Left': 3037, 'Top': 1222}","(0.015, -5.388)",15.033296378372908,73.06161783043132,horizontal,"(3074.0, 1231.0)","(0, 0)",3037,1222
#POETRY,100,"[(3185, 555), (3153, 966), (3062, 959), (3094, 548)]","{'Width': 123, 'Height': 418, 'Left': 3062, 'Top': 548}","(-4.614, 0.028)",91.26883367283708,412.2438598693739,vertical,"(3123.5, 757.0)","(0, 0)",3062,548
BIG,100,"[(3068, 1144), (3122, 1151), (3117, 1182), (3064, 1175)]","{'Width': 58, 'Height': 38, 'Left': 3064, 'Top': 1144}","(0.047, -2.227)",31.400636936215164,54.45181356024793,horizontal,"(3092.75, 1163.0)","(0, 0)",3064,1144
SIMPLY,100,"[(3065, 1197), (3116, 1199), (3115, 1214), (3064, 1212)]","{'Width': 52, 'Height': 17, 'Left': 3064, 'Top': 1197}","(0.014, -5.388)",15.033296378372908,51.03920062069938,horizontal,"(3090.0, 1205.5)","(0, 0)",3064,1197
IDEAS,100,"[(3066, 1179), (3116, 1181), (3115, 1199), (3065, 1197)]","{'Width': 51, 'Height': 20, 'Left': 3065, 'Top': 1179}","(0.014, -6.466)",18.027756377319946,50.039984012787215,horizontal,"(3090.5, 1189.0)","(0, 0)",3065,1179
PEO,100,"[(3144, 1154), (3200, 1161), (3195, 1192), (3140, 1185)]","{'Width': 60, 'Height': 38, 'Left': 3140, 'Top': 1154}","(0.045, -2.227)",31.400636936215164,56.43580423808985,horizontal,"(3169.75, 1173.0)","(0, 0)",3140,1154
AR,100,"[(3143, 1229), (3170, 1231), (3169, 1244), (3142, 1243)]","{'Width': 28, 'Height': 15, 'Left': 3142, 'Top': 1229}","(0.027, -4.67)",13.038404810405298,27.073972741361768,horizontal,"(3156.0, 1236.75)","(0, 0)",3142,1229
NATI,100,"[(3149, 1127), (3206, 1131), (3205, 1153), (3148, 1149)]","{'Width': 58, 'Height': 26, 'Left': 3148, 'Top': 1127}","(0.025, -7.903)",22.02271554554524,57.14017850864661,horizontal,"(3177.0, 1140.0)","(0, 0)",3148,1127
11.6,100,"[(3149, 1205), (3192, 1208), (3191, 1221), (3148, 1218)]","{'Width': 44, 'Height': 16, 'Left': 3148, 'Top': 1205}","(0.025, -4.67)",13.038404810405298,43.104524124504614,horizontal,"(3170.0, 1213.0)","(0, 0)",3148,1205
HARJO,100,"[(3203, 1021), (3193, 1125), (3165, 1122), (3175, 1018)]","{'Width': 38, 'Height': 107, 'Left': 3165, 'Top': 1018}","(-3.736, 0.038)",28.160255680657446,104.47966309287182,vertical,"(3184.0, 1071.5)","(0, 0)",3165,1018
JOY,100,"[(3211, 942), (3205, 1004), (3176, 1001), (3182, 939)]","{'Width': 35, 'Height': 65, 'Left': 3176, 'Top': 939}","(-3.712, 0.037)",29.154759474226502,62.289646009589745,vertical,"(3193.5, 971.5)","(0, 0)",3176,939
SUNRISE,100,"[(3238, 701), (3219, 893), (3189, 890), (3207, 698)]","{'Width': 49, 'Height': 195, 'Left': 3189, 'Top': 698}","(-3.63, 0.036)",30.14962686336267,192.93781381574738,vertical,"(3213.25, 795.5)","(0, 0)",3189,698
AMERICAN,100,"[(3263, 444), (3241, 676), (3210, 673), (3232, 441)]","{'Width': 53, 'Height': 235, 'Left': 3210, 'Top': 441}","(-3.788, 0.035)",31.144823004794873,233.0407689654323,vertical,"(3236.5, 558.5)","(0, 0)",3210,441
AN,100,"[(3270, 367), (3265, 423), (3234, 420), (3239, 364)]","{'Width': 36, 'Height': 59, 'Left': 3234, 'Top': 364}","(-4.023, 0.035)",31.144823004794873,56.22277118748239,vertical,"(3252.0, 393.5)","(0, 0)",3234,364
MUS,100,"[(3237, 1232), (3275, 1235), (3274, 1247), (3236, 1244)]","{'Width': 39, 'Height': 15, 'Left': 3236, 'Top': 1232}","(0.028, -4.311)",12.041594578792296,38.118237105091836,horizontal,"(3255.5, 1239.5)","(0, 0)",3236,1232
808,100,"[(3276, 1210), (3275, 1222), (3240, 1220), (3241, 1208)]","{'Width': 36, 'Height': 14, 'Left': 3240, 'Top': 1208}","(-4.311, 0.021)",35.05709628591621,12.041594578792296,vertical,"(3258.0, 1215.0)","(0, 0)",3240,1208
III,100,"[(3281, 1099), (3279, 1118), (3271, 1117), (3273, 1098)]","{'Width': 10, 'Height': 20, 'Left': 3271, 'Top': 1098}","(-3.413, 0.045)",8.06225774829855,19.1049731745428,vertical,"(3276.0, 1108.0)","(0, 0)",3271,1098
SPE,100,"[(3317, 832), (3314, 873), (3297, 871), (3300, 831)]","{'Width': 20, 'Height': 42, 'Left': 3297, 'Top': 831}","(-4.909, 0.042)",17.11724276862369,41.10960958218893,vertical,"(3307.0, 851.75)","(0, 0)",3297,831
MUSTEY,100,"[(3326, 737), (3319, 824), (3301, 822), (3308, 735)]","{'Width': 25, 'Height': 89, 'Left': 3301, 'Top': 735}","(-4.465, 0.04)",18.110770276274835,87.28115489611719,vertical,"(3313.5, 779.5)","(0, 0)",3301,735
POE,100,"[(3333, 1248), (3372, 1252), (3371, 1266), (3332, 1262)]","{'Width': 40, 'Height': 18, 'Left': 3332, 'Top': 1248}","(0.037, -5.029)",14.035668847618199,39.20459156782532,horizontal,"(3352.0, 1257.0)","(0, 0)",3332,1248
808.81,100,"[(3336, 1224), (3407, 1227), (3406, 1247), (3335, 1244)]","{'Width': 72, 'Height': 23, 'Left': 3335, 'Top': 1224}","(0.015, -7.184)",20.024984394500787,71.06335201775947,horizontal,"(3371.0, 1235.5)","(0, 0)",3335,1224
helfer,100,"[(3376, 512), (3530, 512), (3530, 526), (3376, 526)]","{'Width': 154, 'Height': 14, 'Left': 3376, 'Top': 512}","(0.0, -300.0)",14.0,154.0,horizontal,"(3453.0, 519.0)","(0, 0)",3376,512
POE,100,"[(3419, 1250), (3458, 1254), (3456, 1269), (3418, 1265)]","{'Width': 40, 'Height': 19, 'Left': 3418, 'Top': 1250}","(0.037, -2.694)",15.132745950421556,39.20459156782532,horizontal,"(3437.75, 1259.5)","(0, 0)",3418,1250
808.815,100,"[(3421, 1228), (3500, 1232), (3499, 1252), (3420, 1248)]","{'Width': 80, 'Height': 24, 'Left': 3420, 'Top': 1228}","(0.018, -7.184)",20.024984394500787,79.1012010022604,horizontal,"(3460.0, 1240.0)","(0, 0)",3420,1228
CLIFFS,100,"[(3431, 405), (3504, 398), (3507, 434), (3434, 441)]","{'Width': 76, 'Height': 43, 'Left': 3431, 'Top': 398}","(-0.034, 4.311)",36.124783736376884,73.33484846919642,horizontal,"(3469.0, 419.5)","(0, 0)",3431,398
THE,100,"[(3438, 354), (3483, 347), (3488, 382), (3443, 389)]","{'Width': 50, 'Height': 42, 'Left': 3438, 'Top': 347}","(-0.056, 2.515)",35.35533905932738,45.5411901469428,horizontal,"(3463.0, 368.0)","(0, 0)",3438,347
MINPK,100,"[(3485, 347), (3563, 335), (3568, 370), (3490, 382)]","{'Width': 83, 'Height': 47, 'Left': 3485, 'Top': 335}","(-0.055, 2.515)",35.35533905932738,78.91767862779544,horizontal,"(3526.5, 358.5)","(0, 0)",3485,335
PRAISE,100,"[(3494, 301), (3537, 297), (3539, 317), (3496, 321)]","{'Width': 45, 'Height': 24, 'Left': 3494, 'Top': 297}","(-0.033, 3.592)",20.09975124224178,43.18564576337837,horizontal,"(3516.5, 309.0)","(0, 0)",3494,297
REE,100,"[(3504, 1232), (3543, 1234), (3542, 1254), (3503, 1252)]","{'Width': 40, 'Height': 22, 'Left': 3503, 'Top': 1232}","(0.018, -7.184)",20.024984394500787,39.05124837953327,horizontal,"(3523.0, 1243.0)","(0, 0)",3503,1232
808.819,100,"[(3508, 1211), (3589, 1222), (3587, 1239), (3506, 1228)]","{'Width': 83, 'Height': 28, 'Left': 3506, 'Top': 1211}","(0.049, -3.053)",17.11724276862369,81.74350127074322,horizontal,"(3547.5, 1225.0)","(0, 0)",3506,1211
OF,100,"[(3509, 398), (3544, 395), (3547, 431), (3512, 434)]","{'Width': 38, 'Height': 39, 'Left': 3509, 'Top': 395}","(-0.031, 4.311)",36.124783736376884,35.12833614050059,horizontal,"(3528.0, 414.5)","(0, 0)",3509,395
Lovely,100,"[(3511, 492), (3537, 491), (3538, 506), (3512, 507)]","{'Width': 27, 'Height': 16, 'Left': 3511, 'Top': 491}","(-0.014, 5.388)",15.033296378372908,26.019223662515376,horizontal,"(3524.5, 499.0)","(0, 0)",3511,491
...,100,"[(3527, 512), (3544, 512), (3544, 526), (3527, 526)]","{'Width': 17, 'Height': 14, 'Left': 3527, 'Top': 512}","(0.0, -300.0)",14.0,17.0,horizontal,"(3535.5, 519.0)","(0, 0)",3527,512
We,100,"[(3540, 512), (3555, 512), (3555, 526), (3540, 526)]","{'Width': 15, 'Height': 14, 'Left': 3540, 'Top': 512}","(0.0, -300.0)",14.0,15.0,horizontal,"(3547.5, 519.0)","(0, 0)",3540,512
37131,100,"[(3543, 321), (3580, 315), (3583, 336), (3546, 342)]","{'Width': 40, 'Height': 27, 'Left': 3543, 'Top': 315}","(-0.058, 2.515)",21.213203435596427,37.48332962798263,horizontal,"(3563.0, 328.5)","(0, 0)",3543,315
dens,100,"[(3543, 491), (3582, 489), (3583, 503), (3544, 505)]","{'Width': 40, 'Height': 16, 'Left': 3543, 'Top': 489}","(-0.018, 5.029)",14.035668847618199,39.05124837953327,horizontal,"(3563.0, 497.0)","(0, 0)",3543,489
FALL,100,"[(3548, 395), (3606, 390), (3609, 425), (3551, 430)]","{'Width': 61, 'Height': 40, 'Left': 3548, 'Top': 390}","(-0.031, 4.191)",35.12833614050059,58.215118311311535,horizontal,"(3578.5, 410.0)","(0, 0)",3548,390
fill,100,"[(3554, 512), (3572, 512), (3572, 526), (3554, 526)]","{'Width': 18, 'Height': 14, 'Left': 3554, 'Top': 512}","(0.0, -300.0)",14.0,18.0,horizontal,"(3563.0, 519.0)","(0, 0)",3554,512
*,100,"[(3574, 1130), (3571, 1149), (3556, 1147), (3558, 1128)]","{'Width': 18, 'Height': 21, 'Left': 3556, 'Top': 1128}","(-2.275, 0.048)",15.132745950421556,19.235384061671343,vertical,"(3564.75, 1138.5)","(0, 0)",3556,1128
*,100,"[(3580, 1082), (3577, 1103), (3561, 1101), (3564, 1080)]","{'Width': 19, 'Height': 23, 'Left': 3561, 'Top': 1080}","(-2.515, 0.045)",16.1245154965971,21.213203435596427,vertical,"(3570.5, 1091.5)","(0, 0)",3561,1080
Parkdale,100,"[(3568, 335), (3636, 325), (3641, 359), (3573, 369)]","{'Width': 73, 'Height': 44, 'Left': 3568, 'Top': 325}","(-0.053, 2.443)",34.36568055487916,68.73136110975832,horizontal,"(3604.5, 347.0)","(0, 0)",3568,325
in,100,"[(3570, 512), (3584, 512), (3584, 526), (3570, 526)]","{'Width': 14, 'Height': 14, 'Left': 3570, 'Top': 512}","(0.0, -300.0)",14.0,14.0,horizontal,"(3577.0, 519.0)","(0, 0)",3570,512
119,100,"[(3579, 316), (3601, 313), (3604, 332), (3582, 336)]","{'Width': 25, 'Height': 23, 'Left': 3579, 'Top': 313}","(-0.049, 2.275)",19.235384061671343,22.20360331117452,horizontal,"(3591.5, 324.25)","(0, 0)",3579,313
optioned,100,"[(3584, 489), (3641, 487), (3642, 502), (3585, 504)]","{'Width': 58, 'Height': 17, 'Left': 3584, 'Top': 487}","(-0.013, 5.388)",15.033296378372908,57.0350769263968,horizontal,"(3613.0, 495.5)","(0, 0)",3584,487
the,100,"[(3587, 512), (3600, 512), (3600, 526), (3587, 526)]","{'Width': 13, 'Height': 14, 'Left': 3587, 'Top': 512}","(0.0, -300.0)",14.0,13.0,horizontal,"(3593.5, 519.0)","(0, 0)",3587,512
call,100,"[(3600, 512), (3633, 512), (3633, 526), (3600, 526)]","{'Width': 33, 'Height': 14, 'Left': 3600, 'Top': 512}","(0.0, -300.0)",14.0,33.0,horizontal,"(3616.5, 519.0)","(0, 0)",3600,512
148,100,"[(3602, 312), (3623, 309), (3626, 330), (3605, 333)]","{'Width': 24, 'Height': 24, 'Left': 3602, 'Top': 309}","(-0.051, 2.515)",21.213203435596427,21.213203435596427,horizontal,"(3614.0, 321.0)","(0, 0)",3602,309
*,100,"[(3629, 690), (3627, 709), (3610, 707), (3612, 688)]","{'Width': 19, 'Height': 21, 'Left': 3610, 'Top': 688}","(-3.413, 0.042)",17.11724276862369,19.1049731745428,vertical,"(3619.5, 698.5)","(0, 0)",3610,688
MIN,100,"[(3613, 1221), (3655, 1226), (3653, 1241), (3611, 1236)]","{'Width': 44, 'Height': 20, 'Left': 3611, 'Top': 1221}","(0.043, -2.694)",15.132745950421556,42.2965719651132,horizontal,"(3633.0, 1231.0)","(0, 0)",3611,1221
*,100,"[(3635, 640), (3633, 659), (3616, 657), (3618, 638)]","{'Width': 19, 'Height': 21, 'Left': 3616, 'Top': 638}","(-3.413, 0.042)",17.11724276862369,19.1049731745428,vertical,"(3625.5, 648.5)","(0, 0)",3616,638
808.819,100,"[(3618, 1197), (3699, 1207), (3697, 1223), (3616, 1213)]","{'Width': 83, 'Height': 26, 'Left': 3616, 'Top': 1197}","(0.044, -2.874)",16.1245154965971,81.61494961096282,horizontal,"(3657.5, 1210.0)","(0, 0)",3616,1197
:,100,"[(3638, 610), (3636, 623), (3620, 621), (3621, 608)]","{'Width': 18, 'Height': 15, 'Left': 3620, 'Top': 608}","(-2.335, 0.045)",16.1245154965971,13.152946437965905,vertical,"(3628.75, 615.5)","(0, 0)",3620,608
203,100,"[(3623, 309), (3648, 305), (3651, 325), (3626, 329)]","{'Width': 28, 'Height': 24, 'Left': 3623, 'Top': 305}","(-0.057, 2.395)",20.223748416156685,25.317977802344327,horizontal,"(3637.0, 317.0)","(0, 0)",3623,305
to,100,"[(3641, 487), (3649, 487), (3650, 501), (3642, 501)]","{'Width': 9, 'Height': 14, 'Left': 3641, 'Top': 487}","(0.0, 5.029)",14.035668847618199,8.0,horizontal,"(3645.5, 494.0)","(0, 0)",3641,487
PINSKY,100,"[(3694, 1035), (3677, 1165), (3644, 1161), (3661, 1031)]","{'Width': 50, 'Height': 134, 'Left': 3644, 'Top': 1031}","(-2.747, 0.044)",33.24154027718932,131.10682667199293,vertical,"(3669.0, 1098.0)","(0, 0)",3644,1031
cach,100,"[(3649, 486), (3667, 485), (3668, 500), (3650, 501)]","{'Width': 19, 'Height': 16, 'Left': 3649, 'Top': 485}","(-0.02, 5.388)",15.033296378372908,18.027756377319946,horizontal,"(3658.5, 493.0)","(0, 0)",3649,485
ROBERT,100,"[(3714, 880), (3696, 1020), (3663, 1016), (3681, 876)]","{'Width': 51, 'Height': 144, 'Left': 3663, 'Top': 876}","(-2.794, 0.044)",33.24154027718932,141.1523999087511,vertical,"(3688.5, 948.0)","(0, 0)",3663,876
EXTREMES,100,"[(3680, 763), (3760, 770), (3758, 785), (3679, 778)]","{'Width': 81, 'Height': 22, 'Left': 3679, 'Top': 763}","(0.031, -2.694)",15.132745950421556,80.30566605165541,horizontal,"(3719.25, 774.0)","(0, 0)",3679,763
FEELING,100,"[(3682, 825), (3749, 831), (3747, 848), (3680, 842)]","{'Width': 69, 'Height': 23, 'Left': 3680, 'Top': 825}","(0.032, -3.053)",17.11724276862369,67.26812023536856,horizontal,"(3714.5, 836.5)","(0, 0)",3680,825
FALL,100,"[(3749, 552), (3736, 663), (3697, 659), (3710, 547)]","{'Width': 52, 'Height': 116, 'Left': 3697, 'Top': 547}","(-3.067, 0.037)",39.20459156782532,111.75866856758807,vertical,"(3723.0, 605.25)","(0, 0)",3697,547
AT,100,"[(3698, 735), (3722, 737), (3721, 751), (3697, 749)]","{'Width': 25, 'Height': 16, 'Left': 3697, 'Top': 735}","(0.03, -5.029)",14.035668847618199,24.08318915758459,horizontal,"(3709.5, 743.0)","(0, 0)",3697,735
BY,100,"[(3714, 1053), (3711, 1076), (3698, 1074), (3701, 1051)]","{'Width': 16, 'Height': 25, 'Left': 3698, 'Top': 1051}","(-2.754, 0.055)",13.152946437965905,23.194827009486403,vertical,"(3706.0, 1063.5)","(0, 0)",3698,1051
EDITED,100,"[(3725, 969), (3716, 1041), (3702, 1040), (3711, 967)]","{'Width': 23, 'Height': 74, 'Left': 3702, 'Top': 967}","(-2.874, 0.026)",14.035668847618199,72.56031973468694,vertical,"(3713.5, 1004.25)","(0, 0)",3702,967
OF,100,"[(3712, 800), (3735, 802), (3734, 814), (3711, 812)]","{'Width': 24, 'Height': 14, 'Left': 3711, 'Top': 800}","(0.031, -4.311)",12.041594578792296,23.08679276123039,horizontal,"(3723.0, 807.0)","(0, 0)",3711,800
OF,100,"[(3759, 472), (3752, 531), (3712, 526), (3719, 467)]","{'Width': 47, 'Height': 64, 'Left': 3712, 'Top': 467}","(-3.028, 0.045)",40.311288741492746,59.413803110051795,vertical,"(3735.5, 499.0)","(0, 0)",3712,467
CLIFFS,100,"[(3780, 300), (3762, 448), (3722, 443), (3740, 295)]","{'Width': 58, 'Height': 153, 'Left': 3722, 'Top': 295}","(-2.954, 0.045)",40.311288741492746,149.09057649630307,vertical,"(3751.0, 371.5)","(0, 0)",3722,295
BOO,100,"[(3726, 1260), (3764, 1264), (3762, 1278), (3724, 1274)]","{'Width': 40, 'Height': 18, 'Left': 3724, 'Top': 1260}","(0.038, -2.515)",14.142135623730951,38.2099463490856,horizontal,"(3744.0, 1269.0)","(0, 0)",3724,1260
THE,100,"[(3730, 737), (3757, 739), (3756, 753), (3729, 751)]","{'Width': 28, 'Height': 16, 'Left': 3729, 'Top': 737}","(0.027, -5.029)",14.035668847618199,27.073972741361768,horizontal,"(3743.0, 745.0)","(0, 0)",3729,737
808.8,100,"[(3730, 1237), (3787, 1242), (3785, 1257), (3729, 1252)]","{'Width': 58, 'Height': 20, 'Left': 3729, 'Top': 1237}","(0.032, -2.694)",15.132745950421556,57.21887800367987,horizontal,"(3757.75, 1247.0)","(0, 0)",3729,1237
HAS,100,"[(3786, 569), (3774, 655), (3748, 652), (3759, 565)]","{'Width': 38, 'Height': 90, 'Left': 3748, 'Top': 565}","(-2.574, 0.041)",26.1725046566048,86.83317338436964,vertical,"(3766.75, 610.25)","(0, 0)",3748,565
PINSK,100,"[(3778, 1169), (3768, 1230), (3752, 1228), (3761, 1166)]","{'Width': 26, 'Height': 64, 'Left': 3752, 'Top': 1166}","(-2.191, 0.045)",16.1245154965971,61.814237842102365,vertical,"(3764.75, 1198.25)","(0, 0)",3752,1166
MIND,100,"[(3806, 418), (3789, 542), (3763, 538), (3779, 414)]","{'Width': 43, 'Height': 128, 'Left': 3763, 'Top': 414}","(-2.62, 0.055)",26.30589287593181,125.15989773086265,vertical,"(3784.25, 478.0)","(0, 0)",3763,414
ROBERT,100,"[(3792, 1083), (3781, 1154), (3763, 1151), (3774, 1080)]","{'Width': 29, 'Height': 74, 'Left': 3763, 'Top': 1080}","(-2.319, 0.06)",18.24828759089466,71.84705978674423,vertical,"(3777.5, 1117.0)","(0, 0)",3763,1080
BY,100,"[(3797, 1047), (3793, 1070), (3777, 1067), (3780, 1044)]","{'Width': 20, 'Height': 26, 'Left': 3777, 'Top': 1044}","(-2.065, 0.067)",16.278820596099706,23.345235059857504,vertical,"(3786.75, 1057.0)","(0, 0)",3777,1044
THE,100,"[(3821, 312), (3809, 398), (3782, 394), (3793, 308)]","{'Width': 39, 'Height': 90, 'Left': 3782, 'Top': 308}","(-2.574, 0.053)",27.294688127912362,86.83317338436964,vertical,"(3801.25, 353.0)","(0, 0)",3782,308
EDITED,100,"[(3811, 960), (3799, 1034), (3782, 1031), (3793, 957)]","{'Width': 29, 'Height': 77, 'Left': 3782, 'Top': 957}","(-2.215, 0.063)",17.26267650163207,74.96665925596525,vertical,"(3796.25, 995.5)","(0, 0)",3782,957
8,100,"[(3804, 1214), (3803, 1226), (3794, 1225), (3795, 1213)]","{'Width': 10, 'Height': 13, 'Left': 3794, 'Top': 1213}","(-4.311, 0.04)",9.055385138137417,12.041594578792296,vertical,"(3799.0, 1219.5)","(0, 0)",3794,1213
TIMES,100,"[(3838, 774), (3828, 840), (3808, 837), (3818, 771)]","{'Width': 30, 'Height': 69, 'Left': 3808, 'Top': 771}","(-2.371, 0.054)",20.223748416156685,66.75327707311455,vertical,"(3823.0, 805.5)","(0, 0)",3808,771
819,100,"[(3818, 1217), (3847, 1217), (3847, 1230), (3818, 1230)]","{'Width': 29, 'Height': 13, 'Left': 3818, 'Top': 1217}","(0.0, -300.0)",13.0,29.0,horizontal,"(3832.5, 1223.5)","(0, 0)",3818,1217
HARD,100,"[(3848, 707), (3840, 758), (3820, 755), (3828, 704)]","{'Width': 28, 'Height': 54, 'Left': 3820, 'Top': 704}","(-2.29, 0.054)",20.223748416156685,51.62363799656123,vertical,"(3834.0, 731.0)","(0, 0)",3820,704
FOR,100,"[(3857, 654), (3851, 691), (3832, 688), (3837, 651)]","{'Width': 25, 'Height': 40, 'Left': 3832, 'Top': 651}","(-2.215, 0.057)",19.235384061671343,37.48332962798263,vertical,"(3844.25, 671.0)","(0, 0)",3832,651
POETRY,100,"[(3871, 560), (3859, 638), (3839, 635), (3851, 557)]","{'Width': 32, 'Height': 81, 'Left': 3839, 'Top': 557}","(-2.335, 0.054)",20.223748416156685,78.91767862779544,vertical,"(3855.0, 597.5)","(0, 0)",3839,557
OF,100,"[(3878, 518), (3874, 543), (3853, 540), (3857, 515)]","{'Width': 25, 'Height': 28, 'Left': 3853, 'Top': 515}","(-2.245, 0.051)",21.213203435596427,25.317977802344327,vertical,"(3865.5, 529.0)","(0, 0)",3853,515
BOOK,100,"[(3888, 451), (3880, 503), (3860, 500), (3868, 448)]","{'Width': 28, 'Height': 55, 'Left': 3860, 'Top': 448}","(-2.335, 0.054)",20.223748416156685,52.61178575186362,vertical,"(3874.0, 475.5)","(0, 0)",3860,448
THE,100,"[(3896, 396), (3890, 436), (3870, 432), (3876, 393)]","{'Width': 26, 'Height': 43, 'Left': 3870, 'Top': 393}","(-2.395, 0.072)",20.396078054371138,40.44749683231337,vertical,"(3883.0, 414.25)","(0, 0)",3870,393
Sor,100,"[(3963, 228), (4030, 229), (4030, 298), (3963, 297)]","{'Width': 67, 'Height': 70, 'Left': 3963, 'Top': 228}","(0.005, -300.0)",69.0,67.00746227100382,horizontal,"(3996.5, 263.0)","(0, 0)",3963,228
