txt,confidence,vertices,boundBox,slopes,font,word_len,direction,center_point,crop_idx,Left,Top
THE,100,"[(626, 222), (628, 248), (610, 249), (608, 223)]","{'Width': 20, 'Height': 27, 'Left': 608, 'Top': 222}","(-13.0, 0.056, -13.0, 0.056)",18.027756377319946,26.076809620810597,vertical,"(618.0, 235.5)","(1, 0)",608,222
STAR,100,"[(628, 254), (630, 290), (611, 291), (609, 255)]","{'Width': 21, 'Height': 37, 'Left': 609, 'Top': 254}","(-18.0, 0.053, -18.0, 0.053)",19.026297590440446,36.05551275463989,vertical,"(619.5, 272.5)","(1, 0)",609,254
HOUSES,100,"[(631, 294), (635, 349), (616, 350), (612, 295)]","{'Width': 23, 'Height': 56, 'Left': 612, 'Top': 294}","(-13.75, 0.053, -13.75, 0.053)",19.026297590440446,55.14526271584895,vertical,"(623.5, 322.0)","(1, 0)",612,294
SURVIVORS,100,"[(657, 254), (663, 347), (646, 348), (639, 255)]","{'Width': 24, 'Height': 94, 'Left': 639, 'Top': 254}","(-15.5, 0.059, -13.286, 0.056)",17.528571371623173,93.22820809568336,vertical,"(651.25, 301.0)","(1, 0)",639,254
T,100,"[(664, 354), (665, 366), (648, 367), (647, 355)]","{'Width': 18, 'Height': 13, 'Left': 647, 'Top': 354}","(-12.0, 0.059, -12.0, 0.059)",17.029386365926403,12.041594578792296,vertical,"(656.0, 360.5)","(1, 0)",647,354
Scies,100,"[(666, 385), (669, 426), (651, 427), (648, 386)]","{'Width': 21, 'Height': 42, 'Left': 648, 'Top': 385}","(-13.667, 0.056, -13.667, 0.056)",18.027756377319946,41.10960958218893,vertical,"(658.5, 406.0)","(1, 0)",648,385
of,100,"[(669, 429), (670, 443), (653, 444), (652, 430)]","{'Width': 18, 'Height': 15, 'Left': 652, 'Top': 429}","(-14.0, 0.059, -14.0, 0.059)",17.029386365926403,14.035668847618199,vertical,"(661.0, 436.5)","(1, 0)",652,429
Children,100,"[(670, 443), (674, 495), (656, 496), (652, 444)]","{'Width': 22, 'Height': 53, 'Left': 652, 'Top': 443}","(-13.0, 0.056, -13.0, 0.056)",18.027756377319946,52.15361924162119,vertical,"(663.0, 469.5)","(1, 0)",652,443
in,100,"[(674, 497), (675, 510), (657, 511), (656, 498)]","{'Width': 19, 'Height': 14, 'Left': 656, 'Top': 497}","(-13.0, 0.056, -13.0, 0.056)",18.027756377319946,13.038404810405298,vertical,"(665.5, 504.0)","(1, 0)",656,497
the,100,"[(675, 512), (677, 534), (659, 535), (657, 513)]","{'Width': 20, 'Height': 23, 'Left': 657, 'Top': 512}","(-11.0, 0.056, -11.0, 0.056)",18.027756377319946,22.090722034374522,vertical,"(667.0, 523.5)","(1, 0)",657,512
Holocaust,100,"[(677, 534), (681, 593), (663, 594), (659, 535)]","{'Width': 22, 'Height': 60, 'Left': 659, 'Top': 534}","(-14.75, 0.056, -14.75, 0.056)",18.027756377319946,59.135437767890075,vertical,"(670.0, 564.0)","(1, 0)",659,534
UFOUR,100,"[(686, 188), (693, 281), (677, 282), (670, 189)]","{'Width': 23, 'Height': 94, 'Left': 670, 'Top': 188}","(-13.286, 0.062, -13.286, 0.062)",16.0312195418814,93.26306878931231,vertical,"(681.5, 235.0)","(1, 0)",670,188
PERFECT,100,"[(694, 292), (701, 385), (686, 386), (679, 293)]","{'Width': 22, 'Height': 94, 'Left': 679, 'Top': 292}","(-13.286, 0.067, -13.286, 0.067)",15.033296378372908,93.26306878931231,vertical,"(690.0, 339.0)","(1, 0)",679,292
PEBBLES,100,"[(702, 397), (709, 487), (694, 488), (687, 398)]","{'Width': 22, 'Height': 91, 'Left': 687, 'Top': 397}","(-12.857, 0.067, -12.857, 0.067)",15.033296378372908,90.27181176868004,vertical,"(698.0, 442.5)","(1, 0)",687,397
MARION,100,"[(702, 510), (705, 549), (696, 550), (693, 511)]","{'Width': 12, 'Height': 40, 'Left': 693, 'Top': 510}","(-13.0, 0.111, -13.0, 0.111)",9.055385138137417,39.11521443121589,vertical,"(699.0, 530.0)","(1, 0)",693,510
BLUMENTH,100,"[(706, 554), (710, 604), (701, 605), (697, 555)]","{'Width': 13, 'Height': 51, 'Left': 697, 'Top': 554}","(-12.5, 0.111, -12.5, 0.111)",9.055385138137417,50.15974481593781,vertical,"(703.5, 579.5)","(1, 0)",697,554
REMEMBER,100,"[(725, 246), (731, 315), (719, 316), (713, 247)]","{'Width': 18, 'Height': 70, 'Left': 713, 'Top': 246}","(-11.5, 0.083, -11.5, 0.083)",12.041594578792296,69.26037828369117,vertical,"(722.0, 281.0)","(1, 0)",713,246
NOT,100,"[(731, 319), (733, 345), (721, 346), (719, 320)]","{'Width': 14, 'Height': 27, 'Left': 719, 'Top': 319}","(-13.0, 0.083, -13.0, 0.083)",12.041594578792296,26.076809620810597,vertical,"(726.0, 332.5)","(1, 0)",719,319
TO,100,"[(733, 348), (734, 363), (723, 364), (722, 349)]","{'Width': 12, 'Height': 16, 'Left': 722, 'Top': 348}","(-15.0, 0.091, -15.0, 0.091)",11.045361017187261,15.033296378372908,vertical,"(728.0, 356.0)","(1, 0)",722,348
FORGET,100,"[(736, 367), (740, 416), (728, 417), (724, 368)]","{'Width': 16, 'Height': 50, 'Left': 724, 'Top': 367}","(-12.25, 0.083, -12.25, 0.083)",12.041594578792296,49.16299421312742,vertical,"(732.0, 392.0)","(1, 0)",724,367
Finkatztein,100,"[(751, 523), (756, 585), (743, 586), (738, 524)]","{'Width': 18, 'Height': 63, 'Left': 738, 'Top': 523}","(-12.4, 0.077, -12.4, 0.077)",13.038404810405298,62.20128616033595,vertical,"(747.0, 554.5)","(1, 0)",738,523
RREN,100,"[(761, 106), (766, 145), (749, 147), (744, 108)]","{'Width': 22, 'Height': 41, 'Left': 744, 'Top': 106}","(-7.8, 0.118, -7.8, 0.118)",17.11724276862369,39.319206502675,vertical,"(755.0, 126.5)","(1, 0)",744,106
SURVIVING,100,"[(771, 178), (779, 255), (757, 257), (749, 180)]","{'Width': 30, 'Height': 79, 'Left': 749, 'Top': 178}","(-9.625, 0.091, -9.625, 0.091)",22.090722034374522,77.41446893184762,vertical,"(764.0, 217.5)","(1, 0)",749,178
HITLER,100,"[(780, 261), (785, 307), (763, 309), (758, 263)]","{'Width': 27, 'Height': 48, 'Left': 758, 'Top': 261}","(-9.2, 0.091, -9.2, 0.091)",22.090722034374522,46.2709412050371,vertical,"(771.5, 285.0)","(1, 0)",758,261
:,100,"[(784, 307), (785, 314), (764, 316), (763, 309)]","{'Width': 22, 'Height': 9, 'Left': 763, 'Top': 307}","(-7.0, 0.095, -7.0, 0.095)",21.095023109728988,7.0710678118654755,vertical,"(774.0, 311.5)","(1, 0)",763,307
A,100,"[(785, 317), (786, 329), (765, 331), (764, 319)]","{'Width': 22, 'Height': 14, 'Left': 764, 'Top': 317}","(-12.0, 0.095, -12.0, 0.095)",21.095023109728988,12.041594578792296,vertical,"(775.0, 324.0)","(1, 0)",764,317
Boy,100,"[(787, 332), (790, 358), (769, 360), (766, 334)]","{'Width': 24, 'Height': 28, 'Left': 766, 'Top': 332}","(-8.667, 0.095, -8.667, 0.095)",21.095023109728988,26.1725046566048,vertical,"(778.0, 346.0)","(1, 0)",766,332
in,100,"[(790, 360), (792, 375), (771, 377), (769, 362)]","{'Width': 23, 'Height': 17, 'Left': 769, 'Top': 360}","(-7.5, 0.095, -7.5, 0.095)",21.095023109728988,15.132745950421556,vertical,"(780.5, 368.5)","(1, 0)",769,360
the,100,"[(792, 378), (794, 401), (773, 403), (770, 380)]","{'Width': 24, 'Height': 25, 'Left': 770, 'Top': 378}","(-11.5, 0.095, -7.667, 0.091)",21.592872572051753,23.140809885358397,vertical,"(782.25, 390.5)","(1, 0)",770,378
Nazi,100,"[(795, 405), (798, 436), (776, 438), (773, 407)]","{'Width': 25, 'Height': 33, 'Left': 773, 'Top': 405}","(-10.333, 0.091, -10.333, 0.091)",22.090722034374522,31.144823004794873,vertical,"(785.5, 421.5)","(1, 0)",773,405
Death,100,"[(799, 441), (803, 481), (781, 483), (777, 443)]","{'Width': 26, 'Height': 42, 'Left': 777, 'Top': 441}","(-10.0, 0.091, -10.0, 0.091)",22.090722034374522,40.19950248448356,vertical,"(790.0, 462.0)","(1, 0)",777,441
Comps,100,"[(803, 486), (808, 529), (787, 531), (782, 488)]","{'Width': 26, 'Height': 45, 'Left': 782, 'Top': 486}","(-8.6, 0.095, -8.6, 0.095)",21.095023109728988,43.289721643826724,vertical,"(795.0, 508.5)","(1, 0)",782,486
BREITMAN,100,"[(809, 56), (819, 157), (802, 158), (792, 58)]","{'Width': 27, 'Height': 102, 'Left': 792, 'Top': 56}","(-10.1, 0.059, -10.0, 0.118)",17.073314567275048,100.99629919447446,vertical,"(805.5, 107.25)","(1, 0)",792,56
Official,100,"[(840, 187), (856, 359), (830, 362), (814, 189)]","{'Width': 42, 'Height': 175, 'Left': 814, 'Top': 187}","(-10.75, 0.115, -10.812, 0.077)",26.124657138707697,173.24044600635324,vertical,"(835.0, 274.25)","(1, 0)",814,187
RICHARD,100,"[(834, 60), (843, 150), (825, 151), (816, 62)]","{'Width': 27, 'Height': 91, 'Left': 816, 'Top': 60}","(-10.0, 0.056, -9.889, 0.111)",18.06926332679739,89.95138966564159,vertical,"(829.5, 105.75)","(1, 0)",816,60
Secrets,100,"[(858, 387), (874, 565), (848, 568), (832, 389)]","{'Width': 42, 'Height': 181, 'Left': 832, 'Top': 387}","(-11.125, 0.115, -11.188, 0.077)",26.124657138707697,179.21565777758363,vertical,"(853.0, 477.25)","(1, 0)",832,387
JONATHAN,100,"[(904, 86), (909, 133), (899, 134), (894, 87)]","{'Width': 15, 'Height': 48, 'Left': 894, 'Top': 86}","(-9.4, 0.1, -9.4, 0.1)",10.04987562112089,47.265209192385896,vertical,"(901.5, 110.0)","(1, 0)",894,86
MARKLA,100,"[(909, 137), (913, 172), (904, 173), (900, 138)]","{'Width': 13, 'Height': 36, 'Left': 900, 'Top': 137}","(-8.75, 0.111, -8.75, 0.111)",9.055385138137417,35.22782990761707,vertical,"(906.5, 155.0)","(1, 0)",900,137
ARMS,100,"[(933, 358), (938, 406), (915, 408), (910, 360)]","{'Width': 28, 'Height': 50, 'Left': 910, 'Top': 358}","(-9.6, 0.087, -9.6, 0.087)",23.08679276123039,48.25971404805462,vertical,"(924.0, 383.0)","(1, 0)",910,358
OF,100,"[(938, 411), (941, 439), (918, 441), (915, 413)]","{'Width': 26, 'Height': 30, 'Left': 915, 'Top': 411}","(-9.333, 0.087, -9.333, 0.087)",23.08679276123039,28.160255680657446,vertical,"(928.0, 426.0)","(1, 0)",915,411
STRANGERS,100,"[(941, 442), (950, 533), (927, 535), (918, 444)]","{'Width': 32, 'Height': 93, 'Left': 918, 'Top': 442}","(-10.111, 0.087, -10.111, 0.087)",23.08679276123039,91.44397191723465,vertical,"(934.0, 488.5)","(1, 0)",918,442
NOUTH,100,"[(950, 424), (954, 460), (943, 461), (939, 425)]","{'Width': 15, 'Height': 37, 'Left': 939, 'Top': 424}","(-9.0, 0.091, -9.0, 0.091)",11.045361017187261,36.22154055254967,vertical,"(946.5, 442.5)","(1, 0)",939,424
DANIEL,100,"[(971, 210), (978, 281), (964, 282), (957, 211)]","{'Width': 21, 'Height': 72, 'Left': 957, 'Top': 210}","(-10.143, 0.071, -10.143, 0.071)",14.035668847618199,71.34423592694787,vertical,"(967.5, 246.0)","(1, 0)",957,210
JONAH,100,"[(978, 289), (984, 356), (970, 357), (964, 290)]","{'Width': 20, 'Height': 68, 'Left': 964, 'Top': 289}","(-11.167, 0.071, -11.167, 0.071)",14.035668847618199,67.26812023536856,vertical,"(974.0, 323.0)","(1, 0)",964,289
GOLDHAGEN,100,"[(985, 366), (996, 486), (983, 488), (972, 367)]","{'Width': 24, 'Height': 122, 'Left': 972, 'Top': 366}","(-10.909, 0.154, -11.0, 0.077)",13.095675624185603,121.00104159103512,vertical,"(984.0, 426.75)","(1, 0)",972,366
ORDINARY,100,"[(989, 205), (995, 274), (985, 275), (979, 206)]","{'Width': 16, 'Height': 70, 'Left': 979, 'Top': 205}","(-11.5, 0.1, -11.5, 0.1)",10.04987562112089,69.26037828369117,vertical,"(987.0, 240.0)","(1, 0)",979,205
GERMANS,100,"[(995, 278), (1001, 343), (992, 344), (986, 279)]","{'Width': 15, 'Height': 66, 'Left': 986, 'Top': 278}","(-10.833, 0.111, -10.833, 0.111)",9.055385138137417,65.27633568147036,vertical,"(993.5, 311.0)","(1, 0)",986,278
AND,100,"[(1002, 348), (1004, 374), (994, 375), (992, 349)]","{'Width': 12, 'Height': 27, 'Left': 992, 'Top': 348}","(-13.0, 0.1, -13.0, 0.1)",10.04987562112089,26.076809620810597,vertical,"(998.0, 361.5)","(1, 0)",992,348
THE,100,"[(1005, 378), (1007, 403), (997, 404), (995, 379)]","{'Width': 12, 'Height': 26, 'Left': 995, 'Top': 378}","(-12.5, 0.1, -12.5, 0.1)",10.04987562112089,25.079872407968907,vertical,"(1001.0, 391.0)","(1, 0)",995,378
WE,100,"[(1006, 386), (1007, 402), (997, 403), (996, 387)]","{'Width': 11, 'Height': 17, 'Left': 996, 'Top': 386}","(-16.0, 0.1, -16.0, 0.1)",10.04987562112089,16.0312195418814,vertical,"(1001.5, 394.5)","(1, 0)",996,386
HITLER'S,100,"[(1011, 153), (1020, 253), (1006, 254), (997, 154)]","{'Width': 23, 'Height': 101, 'Left': 997, 'Top': 153}","(-11.111, 0.071, -11.111, 0.071)",14.035668847618199,100.40418317978589,vertical,"(1008.5, 203.5)","(1, 0)",997,153
HOLOCAUST,100,"[(1008, 407), (1015, 489), (1005, 490), (998, 408)]","{'Width': 17, 'Height': 83, 'Left': 998, 'Top': 407}","(-11.714, 0.1, -11.714, 0.1)",10.04987562112089,82.29823813423954,vertical,"(1006.5, 448.5)","(1, 0)",998,407
WILLING,100,"[(1021, 262), (1029, 354), (1015, 355), (1007, 263)]","{'Width': 22, 'Height': 93, 'Left': 1007, 'Top': 262}","(-11.5, 0.071, -11.5, 0.071)",14.035668847618199,92.34717104492157,vertical,"(1018.0, 308.5)","(1, 0)",1007,262
EXECUTIONERS,100,"[(1030, 363), (1046, 535), (1032, 537), (1016, 364)]","{'Width': 30, 'Height': 174, 'Left': 1016, 'Top': 363}","(-10.75, 0.143, -10.812, 0.071)",14.088902235674574,173.24044600635324,vertical,"(1031.0, 449.75)","(1, 0)",1016,363
14,100,"[(1045, 328), (1049, 370), (1039, 371), (1035, 329)]","{'Width': 14, 'Height': 43, 'Left': 1035, 'Top': 328}","(-10.5, 0.1, -10.5, 0.1)",10.04987562112089,42.190046219457976,vertical,"(1042.0, 349.5)","(1, 0)",1035,328
BECOMING,100,"[(1085, 56), (1107, 319), (1074, 322), (1052, 59)]","{'Width': 55, 'Height': 266, 'Left': 1052, 'Top': 56}","(-11.955, 0.091, -11.955, 0.091)",33.13608305156178,263.9185480408681,vertical,"(1079.5, 189.0)","(1, 0)",1052,56
YOUNG,100,"[(1089, 342), (1093, 390), (1078, 391), (1074, 343)]","{'Width': 19, 'Height': 49, 'Left': 1074, 'Top': 342}","(-12.0, 0.067, -12.0, 0.067)",15.033296378372908,48.16637831516918,vertical,"(1083.5, 366.5)","(1, 0)",1074,342
READERS,100,"[(1093, 396), (1098, 458), (1084, 459), (1079, 397)]","{'Width': 19, 'Height': 63, 'Left': 1079, 'Top': 396}","(-12.4, 0.071, -12.4, 0.071)",14.035668847618199,62.20128616033595,vertical,"(1088.5, 427.5)","(1, 0)",1079,396
OBAMA,100,"[(1098, 483), (1104, 565), (1089, 566), (1083, 484)]","{'Width': 21, 'Height': 83, 'Left': 1083, 'Top': 483}","(-13.667, 0.067, -13.667, 0.067)",15.033296378372908,82.21921916437786,vertical,"(1093.5, 524.5)","(1, 0)",1083,483
ADAPTED,100,"[(1112, 349), (1118, 413), (1101, 414), (1095, 350)]","{'Width': 23, 'Height': 65, 'Left': 1095, 'Top': 349}","(-10.667, 0.059, -10.667, 0.059)",17.029386365926403,64.28063471995279,vertical,"(1106.5, 381.5)","(1, 0)",1095,349
FOR,100,"[(1118, 418), (1120, 446), (1104, 447), (1101, 419)]","{'Width': 19, 'Height': 29, 'Left': 1101, 'Top': 418}","(-14.0, 0.062, -9.333, 0.059)",16.5303029539039,28.115796687946922,vertical,"(1110.75, 432.5)","(1, 0)",1101,418
MICHELLE,100,"[(1123, 469), (1132, 576), (1115, 577), (1106, 470)]","{'Width': 26, 'Height': 108, 'Left': 1106, 'Top': 469}","(-11.889, 0.059, -11.889, 0.059)",17.029386365926403,107.37783756436893,vertical,"(1119.0, 523.0)","(1, 0)",1106,469
WORDS,100,"[(1167, 146), (1176, 254), (1154, 256), (1145, 148)]","{'Width': 31, 'Height': 110, 'Left': 1145, 'Top': 146}","(-12.0, 0.091, -12.0, 0.091)",22.090722034374522,108.37435120913067,vertical,"(1160.5, 201.0)","(1, 0)",1145,146
FAIL,100,"[(1178, 269), (1183, 332), (1161, 334), (1155, 271)]","{'Width': 28, 'Height': 65, 'Left': 1155, 'Top': 269}","(-12.6, 0.091, -10.5, 0.087)",22.588757397802457,63.2415852832434,vertical,"(1169.25, 301.5)","(1, 0)",1155,269
ME,100,"[(1184, 348), (1188, 389), (1166, 391), (1162, 350)]","{'Width': 26, 'Height': 43, 'Left': 1162, 'Top': 348}","(-10.25, 0.091, -10.25, 0.091)",22.090722034374522,41.19465984809196,vertical,"(1175.0, 369.5)","(1, 0)",1162,348
Patricia,100,"[(1190, 439), (1194, 489), (1177, 490), (1173, 440)]","{'Width': 21, 'Height': 51, 'Left': 1173, 'Top': 439}","(-12.5, 0.059, -12.5, 0.059)",17.029386365926403,50.15974481593781,vertical,"(1183.5, 464.5)","(1, 0)",1173,439
1.,100,"[(1194, 493), (1195, 504), (1179, 505), (1178, 494)]","{'Width': 17, 'Height': 12, 'Left': 1178, 'Top': 493}","(-11.0, 0.062, -11.0, 0.062)",16.0312195418814,11.045361017187261,vertical,"(1186.5, 499.0)","(1, 0)",1178,493
O'Conner,100,"[(1195, 505), (1199, 560), (1184, 561), (1179, 506)]","{'Width': 20, 'Height': 56, 'Left': 1179, 'Top': 505}","(-13.75, 0.067, -11.0, 0.062)",15.532257960127154,55.186033900892625,vertical,"(1189.25, 533.0)","(1, 0)",1179,505
E,100,"[(1201, 582), (1202, 597), (1186, 598), (1185, 583)]","{'Width': 17, 'Height': 16, 'Left': 1185, 'Top': 582}","(-15.0, 0.062, -15.0, 0.062)",16.0312195418814,15.033296378372908,vertical,"(1193.5, 590.0)","(1, 0)",1185,582
Unwanted,100,"[(1186, 230), (1268, 222), (1269, 237), (1187, 245)]","{'Width': 83, 'Height': 23, 'Left': 1186, 'Top': 222}","(0.098, -15.0, 0.098, -15.0)",15.033296378372908,82.38931969618392,horizontal,"(1227.5, 233.5)","(1, 0)",1186,222
Michael,100,"[(1210, 422), (1279, 418), (1280, 433), (1211, 437)]","{'Width': 70, 'Height': 19, 'Left': 1210, 'Top': 418}","(0.058, -15.0, 0.058, -15.0)",15.033296378372908,69.1158447825099,horizontal,"(1245.0, 427.5)","(1, 0)",1210,418
The,100,"[(1211, 208), (1241, 206), (1242, 217), (1212, 219)]","{'Width': 31, 'Height': 13, 'Left': 1211, 'Top': 206}","(0.067, -11.0, 0.067, -11.0)",11.045361017187261,30.066592756745816,horizontal,"(1226.5, 212.5)","(1, 0)",1211,206
Dobbs,100,"[(1219, 445), (1271, 442), (1272, 457), (1220, 460)]","{'Width': 53, 'Height': 18, 'Left': 1219, 'Top': 442}","(0.058, -15.0, 0.058, -15.0)",15.033296378372908,52.08646657242167,horizontal,"(1245.5, 451.0)","(1, 0)",1219,442
K,100,"[(1270, 610), (1270, 622), (1248, 623), (1248, 611)]","{'Width': 22, 'Height': 13, 'Left': 1248, 'Top': 610}","(1000.0, 0.045, 1000.0, 0.045)",22.02271554554524,12.0,vertical,"(1259.0, 616.5)","(1, 0)",1248,610
Ky,100,"[(1307, 309), (1309, 330), (1294, 331), (1292, 310)]","{'Width': 17, 'Height': 22, 'Left': 1292, 'Top': 309}","(-10.5, 0.067, -10.5, 0.067)",15.033296378372908,21.095023109728988,vertical,"(1300.5, 320.0)","(1, 0)",1292,309
name,100,"[(1308, 330), (1311, 367), (1297, 368), (1294, 331)]","{'Width': 17, 'Height': 38, 'Left': 1294, 'Top': 330}","(-12.333, 0.071, -12.333, 0.071)",14.035668847618199,37.12142238654117,vertical,"(1302.5, 349.0)","(1, 0)",1294,330
is,100,"[(1311, 371), (1312, 388), (1298, 389), (1297, 372)]","{'Width': 15, 'Height': 18, 'Left': 1297, 'Top': 371}","(-17.0, 0.071, -17.0, 0.071)",14.035668847618199,17.029386365926403,vertical,"(1304.5, 380.0)","(1, 0)",1297,371
Jason,100,"[(1313, 392), (1316, 433), (1301, 434), (1298, 393)]","{'Width': 18, 'Height': 42, 'Left': 1298, 'Top': 392}","(-13.667, 0.067, -13.667, 0.067)",15.033296378372908,41.10960958218893,vertical,"(1307.0, 413.0)","(1, 0)",1298,392
.,100,"[(1316, 432), (1316, 438), (1302, 439), (1302, 433)]","{'Width': 14, 'Height': 7, 'Left': 1302, 'Top': 432}","(1000.0, 0.071, 1000.0, 0.071)",14.035668847618199,6.0,vertical,"(1309.0, 435.5)","(1, 0)",1302,432
Kine,100,"[(1317, 445), (1319, 478), (1304, 479), (1302, 446)]","{'Width': 17, 'Height': 34, 'Left': 1302, 'Top': 445}","(-16.5, 0.067, -16.5, 0.067)",15.033296378372908,33.06055050963308,vertical,"(1310.5, 462.0)","(1, 0)",1302,445
too,100,"[(1319, 482), (1321, 508), (1307, 509), (1305, 483)]","{'Width': 16, 'Height': 27, 'Left': 1305, 'Top': 482}","(-13.0, 0.071, -13.0, 0.071)",14.035668847618199,26.076809620810597,vertical,"(1313.0, 495.5)","(1, 0)",1305,482
Eats,100,"[(1350, 175), (1355, 234), (1328, 236), (1323, 177)]","{'Width': 32, 'Height': 61, 'Left': 1323, 'Top': 175}","(-11.8, 0.074, -11.8, 0.074)",27.073972741361768,59.21148537234985,vertical,"(1339.0, 205.5)","(1, 0)",1323,175
Shoots,100,"[(1358, 258), (1367, 355), (1340, 357), (1331, 260)]","{'Width': 36, 'Height': 99, 'Left': 1331, 'Top': 258}","(-10.778, 0.074, -10.778, 0.074)",27.073972741361768,97.41663102366043,vertical,"(1349.0, 307.5)","(1, 0)",1331,258
&,100,"[(1367, 363), (1369, 386), (1343, 388), (1341, 365)]","{'Width': 28, 'Height': 25, 'Left': 1341, 'Top': 363}","(-11.5, 0.077, -11.5, 0.077)",26.076809620810597,23.08679276123039,vertical,"(1355.0, 375.5)","(1, 0)",1341,363
Leaves,100,"[(1370, 400), (1379, 499), (1353, 501), (1344, 402)]","{'Width': 35, 'Height': 101, 'Left': 1344, 'Top': 400}","(-11.0, 0.077, -11.0, 0.077)",26.076809620810597,99.40824915468535,vertical,"(1361.5, 450.5)","(1, 0)",1344,400
A,100,"[(1361, 578), (1373, 577), (1374, 594), (1362, 595)]","{'Width': 13, 'Height': 18, 'Left': 1361, 'Top': 577}","(0.083, -17.0, 0.083, -17.0)",17.029386365926403,12.041594578792296,horizontal,"(1367.5, 586.0)","(1, 0)",1361,577
MUHAMMAD,100,"[(1388, 205), (1394, 285), (1381, 286), (1375, 206)]","{'Width': 19, 'Height': 81, 'Left': 1375, 'Top': 205}","(-13.333, 0.077, -13.333, 0.077)",13.038404810405298,80.22468448052632,vertical,"(1384.5, 245.5)","(1, 0)",1375,205
ALL,100,"[(1394, 287), (1396, 308), (1383, 309), (1381, 288)]","{'Width': 15, 'Height': 22, 'Left': 1381, 'Top': 287}","(-10.5, 0.077, -10.5, 0.077)",13.038404810405298,21.095023109728988,vertical,"(1388.5, 298.0)","(1, 0)",1381,287
:,100,"[(1395, 305), (1396, 312), (1384, 313), (1383, 306)]","{'Width': 13, 'Height': 8, 'Left': 1383, 'Top': 305}","(-7.0, 0.083, -7.0, 0.083)",12.041594578792296,7.0710678118654755,vertical,"(1389.5, 309.0)","(1, 0)",1383,305
THE,100,"[(1396, 317), (1398, 338), (1386, 339), (1384, 318)]","{'Width': 14, 'Height': 22, 'Left': 1384, 'Top': 317}","(-10.5, 0.083, -10.5, 0.083)",12.041594578792296,21.095023109728988,vertical,"(1391.0, 328.0)","(1, 0)",1384,317
GREATEST,100,"[(1398, 338), (1402, 390), (1389, 391), (1385, 339)]","{'Width': 17, 'Height': 53, 'Left': 1385, 'Top': 338}","(-13.0, 0.077, -13.0, 0.077)",13.038404810405298,52.15361924162119,vertical,"(1393.5, 364.5)","(1, 0)",1385,338
My,100,"[(17, 309), (19, 329), (6, 330), (4, 310)]","{'Width': 15, 'Height': 21, 'Left': 4, 'Top': 309}","(-10.0, 0.077, -10.0, 0.077)",13.038404810405298,20.09975124224178,vertical,"(11.5, 319.5)","(1, 1)",4,309
name,100,"[(19, 330), (22, 367), (9, 368), (6, 331)]","{'Width': 16, 'Height': 38, 'Left': 6, 'Top': 330}","(-12.333, 0.077, -12.333, 0.077)",13.038404810405298,37.12142238654117,vertical,"(14.0, 349.0)","(1, 1)",6,330
is,100,"[(21, 372), (22, 388), (10, 389), (9, 373)]","{'Width': 13, 'Height': 17, 'Left': 9, 'Top': 372}","(-16.0, 0.083, -16.0, 0.083)",12.041594578792296,16.0312195418814,vertical,"(15.5, 380.5)","(1, 1)",9,372
Jason,100,"[(23, 392), (26, 432), (13, 433), (10, 393)]","{'Width': 16, 'Height': 41, 'Left': 10, 'Top': 392}","(-13.333, 0.077, -13.333, 0.077)",13.038404810405298,40.11234224026316,vertical,"(18.0, 412.5)","(1, 1)",10,392
.,100,"[(26, 431), (26, 437), (14, 438), (14, 432)]","{'Width': 12, 'Height': 7, 'Left': 14, 'Top': 431}","(1000.0, 0.083, 1000.0, 0.083)",12.041594578792296,6.0,vertical,"(20.0, 434.5)","(1, 1)",14,431
Kine,100,"[(27, 445), (29, 478), (18, 479), (15, 446)]","{'Width': 14, 'Height': 34, 'Left': 15, 'Top': 445}","(-16.5, 0.091, -11.0, 0.083)",11.543477797989778,33.09831678059743,vertical,"(22.25, 462.0)","(1, 1)",15,445
too-,100,"[(30, 483), (32, 513), (19, 514), (17, 484)]","{'Width': 15, 'Height': 31, 'Left': 17, 'Top': 483}","(-15.0, 0.077, -15.0, 0.077)",13.038404810405298,30.066592756745816,vertical,"(24.5, 498.5)","(1, 1)",17,483
Eats,100,"[(61, 175), (66, 234), (39, 236), (34, 177)]","{'Width': 32, 'Height': 61, 'Left': 34, 'Top': 175}","(-11.8, 0.074, -11.8, 0.074)",27.073972741361768,59.21148537234985,vertical,"(50.0, 205.5)","(1, 1)",34,175
Shoots,100,"[(68, 258), (76, 355), (50, 357), (42, 260)]","{'Width': 34, 'Height': 99, 'Left': 42, 'Top': 258}","(-12.125, 0.077, -12.125, 0.077)",26.076809620810597,97.32933781753577,vertical,"(59.0, 307.5)","(1, 1)",42,258
&,100,"[(77, 363), (79, 387), (53, 389), (51, 365)]","{'Width': 28, 'Height': 26, 'Left': 51, 'Top': 363}","(-12.0, 0.077, -12.0, 0.077)",26.076809620810597,24.08318915758459,vertical,"(65.0, 376.0)","(1, 1)",51,363
Leaves,100,"[(81, 401), (89, 498), (62, 500), (54, 403)]","{'Width': 35, 'Height': 99, 'Left': 54, 'Top': 401}","(-12.125, 0.074, -12.125, 0.074)",27.073972741361768,97.32933781753577,vertical,"(71.5, 450.5)","(1, 1)",54,401
TRUSS,100,"[(55, 535), (94, 532), (95, 546), (56, 549)]","{'Width': 40, 'Height': 17, 'Left': 55, 'Top': 532}","(0.077, -14.0, 0.077, -14.0)",14.035668847618199,39.11521443121589,horizontal,"(75.0, 540.5)","(1, 1)",55,532
